word,count,entity
unstable week.in,1,
late trade,1,
shanghai,1,GPE
index,1,
japan,1,GPE
nikkei,1,
"19,780.in local",1,
economic news,1,
statistics,1,
cent fall,1,
new home loans,1,
owner occupiers,1,
may,1,DATE
investor,1,ORG
cent.in commodities,1,
texas crude,1,
us1.13,1,
us52.78,1,
tapis,1,ORG
us60.38,1,MONEY
"us1,159.90",1,MONEY
trade kerfuffle,1,
china,8,GPE
global events,1,
past year,1,
australian,7,NORP
dalian,3,GPE
port authorities,1,
international tensions,1,
coal exports,1,
china,8,GPE
cryptic message,1,
china,8,GPE
foreign ministry —,1,
diplomatic retaliation,1,
australia,2,GPE
— need,1,
broader context.by,1,
china,8,GPE
america,2,GPE
cent tariff penalty,1,
chinese goods,1,
cent.the trade disputes,1,
world ,1,
economies — part,1,
cultural power play,1,
cold,1,
war era —,1,
global growth.china economy,1,
donald trump,1,PERSON
economic assault,1,
kingdom.what,1,
n't envisage,1,
consumer sentiment,1,
january,1,DATE
quarterly,1,DATE
american corporates,1,
retail sales,1,
december,2,DATE
global financial meltdown.across,1,
europe,1,LOC
similar story,1,
italy,1,GPE
germany,1,GPE
uk,1,GPE
plunged.financial markets,1,
america,2,GPE
central bank,1,
federal reserve,1,
interest rates.how,1,
huge rally,1,
wall street,1,
new year,1,
china,8,GPE
china.there,1,
certain logic,1,
thought.australian coal,1,
energy content,1,
pollution.that ,1,
important consideration,1,
chinese leaders,1,
restless population.in,1,
dalian,3,GPE
chinese port,1,
major destination,1,
dalian,3,GPE
australian,7,NORP
china,8,GPE
impact.it ,1,
reasonable argument,1,
fractious relationship,1,
canberra,2,GPE
beijing.for,1,
coal imports,1,
dozens,1,CARDINAL
coal-laden ships,1,
china,8,GPE
october,1,DATE
chinese authorities,1,
local coal producers,1,
economy cools.but,1,
ban imports,1,
australian,7,NORP
russia,1,GPE
deliberate intent,1,
bow.it ,1,
beijing,4,GPE
canberra.last may,1,
australian,7,NORP
wine exporters,1,
additional verification requirements,1,
new requirements,1,
australian,7,NORP
xi jinping,1,PERSON
ultimate snub,1,
canberra,2,GPE
australian,7,NORP
boao forum,1,
hainan.the,1,
annual schmooze event,1,
asian version,1,
davos,1,ORG
annual gathering,1,
powerful diplomatic tool,1,
beijing,4,GPE
global dominance.the snub,1,
strong statements,1,
prime minister,1,
malcolm turnbull,1,PERSON
media,1,
chinese communist party,1,ORG
december,2,DATE
prime,1,
scott morrison,1,PERSON
cyber hacks,1,
national parties.while,1,
media outlets,1,
china,8,GPE
western nations,1,
huawei,2,ORG
australia,2,GPE
5g network.last week,1,
beijing,4,GPE
tourism partnership,1,
zealand,1,NORP
huawei,2,ORG
telecommunications plans.that,1,
mr trump,1,PERSON
australian,7,NORP
foot shooting,1,
right now.there doubt,1,
beijing,4,GPE
broader overhaul,1,
economic system.either way,1,
wo n't,1,
friday.the,1,
global superpowers,1,
impact growth,1,
hurt exporters,1,
diplomatic fallout,1,
australian,18,NORP
thermal coal exports,1,
china,9,GPE
import restrictions,1,
key ports,1,
industry newsagency,1,
platts,4,GPE
australian,18,NORP
thermal coal,5,
southern port,1,
fangcheng.it,1,
month thermal coal imports,1,
customs officials,2,
northern port,1,
dalian.the platts,1,
customs officials,2,
australian,18,NORP
new test regime,1,
clear customs,1,
price movement,1,
market forces,1,
australia-based,1,
platts,4,GPE
australian,18,NORP
australian,18,NORP
market observers,1,
australian,18,NORP
unofficially.the commodities team,1,
investment bank,1,
credit suisse,4,ORG
thermal coal,5,
china,9,GPE
power generation industry,1,
australian,18,NORP
high-ash coal,1,
china,9,GPE
competitor coals,1,
prospective buyers,1,
ca n't land,1,
china,9,GPE
credit suisse,4,ORG
credit suisse,4,ORG
price movements,1,
australian,18,NORP
thermal coal,5,
australian,18,NORP
australian,18,NORP
chinese ports,3,
whether,1,
just restrictions,1,
price suggests importers,1,
aussie,1,PERSON
big winner,1,
indonesia,1,GPE
australian,18,NORP
thermal coal prices,2,
indonesian,1,NORP
thermal coal prices,2,
chinese buyers,1,
cv,1,
[ calorific value ] cargoes,1,
platts,4,GPE
asia-pacific,1,LOC
thermal coal,5,
deepak kannan,1,PERSON
said.indonesian coal,1,
significant premiums,1,
australian,18,NORP
high-ash thermal coal,1,
australia,1,GPE
multi-year lows.mr,1,
kannan,1,
australian,18,NORP
import difficulties,1,
china,9,GPE
market,1,
quality checks,1,
chinese ports,3,
customs clearance,2,
data,1,
reuters,2,ORG
financial markets division,1,
refinitiv,2,ORG
australian,18,NORP
chinese ports.the,1,
refinitiv,2,ORG
australian,18,NORP
china,9,GPE
february,1,DATE
chinese ports,3,
march,1,DATE
customs clearances,1,
reuters,2,ORG
commodities analyst,1,
clyde russell,1,PERSON
anz,3,ORG
daniel hynes,2,PERSON
steady decline,1,
australian,18,NORP
thermal coal producers,1,
recent developments,1,
channel checks,1,
mr hynes,3,PERSON
hynes,1,
domestic coal miners,1,
chinese authorities ],1,
domestic prices,2,
mr hynes,3,PERSON
power generators,1,
similarly,1,
local coal miners,1,
cheap imports,1,
thermal coal,5,
australian,18,NORP
metallurgical coal prices,1,
queensland,1,GPE
dalrymple,1,
domestic prices,2,
china,9,GPE
steelmakers,2,
china,9,GPE
platts,4,GPE
six-week delay,1,
customs clearance,2,
australian,18,NORP
credit suisse,4,ORG
choice —,1,
china,9,GPE
premium grades,1,
steelmakers,2,
brazilian,2,NORP
mine disaster,1,
market.another mine,1,
brazilian,2,NORP
vale,2,ORG
tailings dams.the death toll,1,
dam collapse,1,
minas gerais,1,ORG
january,1,DATE
high grade,1,
us100,1,MONEY
spot price,1,
cent content ore,1,
us90,1,
tonne.lower grade ores,1,
five-year highs,1,
market assessment,1,
mine closure,1,
anz,3,ORG
daniel hynes,2,PERSON
authorities,1,
brazil,1,GPE
vale,2,ORG
anz,3,ORG
us88,1,
short-term target.,1,
mr hynes,3,PERSON
australia,2,GPE
air,1,
question people,1,
china,3,GPE
korea,2,GPE
india,2,GPE
themselves.a company,1,
foreign markets,1,
margaret,3,
perth,1,GPE
clean,3,
sources air,1,
sydney,1,GPE
india,2,GPE
china,3,GPE
vietnam,1,GPE
korea,2,GPE
poor air quality,1,
east.the,1,
world health,1,
organisation,1,
premature deaths,1,
household air pollution,1,
south-east asia,1,LOC
region.in,1,
china,3,GPE
national war,1,
air pollution,1,
horrendous smog,1,
country ,1,
clean,3,
air vision,1,
different locations,2,
australia,2,GPE
zealand,1,NORP
bondi,1,
gold coast,1,
tasmania,1,GPE
margaret,3,
july,1,DATE
chinese shelves,1,
weeks later.but,1,
clean,3,
air director,1,
john dickinson,1,PERSON
different locations,2,
specific areas,1,
main depot,1,
multiple locations,1,
logistical feat,1,
initial plan,1,
$ 18.80.users,1,
surgical mask,1,
margaret,3,
river product,1,
premium line,1,
different parts,1,
mr dickinson,2,
premium price,1,
pristine area,1,
mr dickinson,2,
health benefits,1,
young people,1,
china,6,GPE
drug crystal methamphetamine,1,
australia.the,1,
couple —,1,
australian,4,NORP
zealand,2,NORP
australian,4,NORP
citizenship —,1,
death penalty,2,
kalynda davis,1,PERSON
zealander peter gardner,1,
china,6,GPE
recent similar cases,1,
slim.the pair,1,
young travellers,1,
australia,2,GPE
guangzhou,1,GPE
international airport,1,
chinese customs officials,1,
abc,3,ORG
customs officer,1,
abc,3,ORG
mr wang,2,PERSON
checked-in luggage,1,
mr wang,2,PERSON
wang,1,
abc,3,ORG
customs officers,1,
chinese prosecutors.apart,1,
death penalty,2,
china,6,GPE
lengthy jail term,1,
china,6,GPE
law experts,1,
embarrass officials,1,
china,6,GPE
criminal justice system,1,
australian government.the,1,
zealand,2,NORP
consul general,1,
gardner,2,PERSON
detention centre,1,
legal representation.any consular assistance,1,
davis,2,PERSON
australian,4,NORP
guangzhou.there,1,
drug trade,1,
china,6,GPE
australia,2,GPE
recent times,1,
australian,4,NORP
chinese counterparts,1,
major busts.under,1,
chinese system,1,
davis,2,PERSON
gardner,2,PERSON
chinese authorities,1,
australian crown,2,
casino executive,1,
jason o'connor,1,PERSON
o'connor,1,
australia,1,GPE
crown resorts,4,ORG
vip,1,
shanghai.foreign,1,
julie bishop,1,PERSON
mr o'connor,2,PERSON
australia.the,1,
china.the,1,
crown resorts,4,ORG
wide campaign,1,
official corruption.nineteen defendants,1,
australian,1,NORP
crown,2,ORG
sales,1,
shanghai.according,1,
crown resorts,4,ORG
main business,1,
maximum sentence,1,
mr o'connor,2,PERSON
australian crown,2,
released.the time,1,
october,2,DATE
crown,2,ORG
executive chairman,1,
john alexander,1,PERSON
october,2,DATE
crown resorts,4,ORG
chinese business,1,
australian,1,NORP
may,1,DATE
decade-long joint-venture casino operator,1,
macau,2,GPE
chinese enclave,1,
legal.casino operators,1,
asia,1,LOC
chinese high-rollers,1,
macau,2,GPE
world ,1,
market —,1,
chinese president,1,
xi jinping,1,PERSON
corruption crackdown.at,1,
chinese money,1,
foreign casinos.abc/ap,1,
taiwanese,1,NORP
staff members,1,
australian,1,NORP
foreign exchange,1,
shanghai,1,GPE
extortion attempt,1,
australian,4,NORP
start-up business,1,
china,4,GPE
farmer brown,3,
label,1,
dairy products,1,
australian,4,NORP
chinese supermarkets.she,1,
australia,2,GPE
china trademark,1,
cow logo,1,
chinese company,1,
ms,2,
in-house studio,1,
melbourne,1,GPE
well-known production company,1,
chinese website,2,
fujian province aumake,1,GPE
ice cream,1,
farmer brown,3,
logo,1,
australian,4,NORP
public domain,1,
john,1,PERSON
ice cream products,1,
china,4,GPE
australia,2,GPE
farmer brown,3,
trademark,1,
china,4,GPE
putian,1,
city federation,1,
chinese website,2,
fujian province aumake.australian,1,
mark arnold,1,PERSON
picarus,1,GPE
wine label,2,
mr arnold,1,PERSON
wine label,2,
ocean grove,1,PERSON
china.it,1,
major shock,1,
australian,4,NORP
government needs,1,
ms,2,
trademark claim,1,
three-month opposition phase,1,
hong kong-based,1,
dan plane,1,PERSON
china,4,GPE
first-to-file laws,1,
common practice,1,
stockpile hundreds,1,
defence,5,ORG
sydney,3,GPE
data centre,3,
secret files,1,
chinese consortium,2,
centre parent company,1,
global switch,6,ORG
switch,3,
high-security data centres,1,
ultimo,1,ORG
government information,1,
defence,5,ORG
intelligence files.the centres,1,
massive storage capacity,1,
multiple power sources,1,
high-bandwidth internet connections,1,
australian signals directorate-accredited,1,
public sector agencies.the ownership,1,
global switch,6,ORG
december,1,DATE
london-based parent company,1,
aldersgate investments,2,ORG
chinese consortium,2,
elegant jubilee.the,1,
li qiang,1,PERSON
china,1,GPE
data centre companies,1,
tech.the,1,
lead investor,1,
jiangsu sha,1,
steel group,1,
private steel enterprise,1,
china.former,1,
british defence secretary,1,
sir malcolm rifkind,1,
senior politicians,1,
kingdom,1,
abc,2,ORG
foreign investment,1,
review,1,
board investigation.the government,1,
new conditions,1,
australian,2,NORP
aldersgate investments.treasurer scott morrison,1,
foreign investment process,1,
data centre,3,
clear message,1,
sydney,3,GPE
data centre ],1,
mr morrison,1,PERSON
defence,5,ORG
sensitive data,1,
abc,2,ORG
government hands,1,
global switch,6,ORG
morrison,1,
defence,5,ORG
appropriate decision,1,
decade.the executive director,1,
australian,2,NORP
policy,1,
peter jennings,1,PERSON
data management,1,
sophisticated actors,1,
cyber techniques,1,
intelligence agencies access,1,
mr jennings,1,ORG
global switch,6,ORG
group director,1,
asia-pacific,1,ORG
damon reid,1,ORG
individual customers.but,1,
technical real estate business,1,
it,1,
customer data,1,
mr reid,1,PRODUCT
customers lease space,1,
own servers,1,
global switch,6,ORG
physical access,1,
data centre,3,
federal agencies,1,
years ago.one,1,
national security,1,
restricted,1,GPE
secret.files,1,
top,1,
private hands.five data centre operators,1,
switch,3,
sydney,3,GPE
10-year lease agreement,1,
defence,5,ORG
new home,1,
canberra,1,GPE
deakin.the,1,
london-based company,1,
data centres,2,
aldersgate investments,2,ORG
global private equity firm,1,
reuben brothers.david,1,
simon reuben,1,PERSON
britain.in may,1,
bond offerings,1,
switch,3,
new facilities,1,
new markets,1,
hong kong,1,GPE
shanghai.in april,1,
global switch,6,ORG
strategic partnership,1,
telecommunications equipment manufacturer,1,
chinese multinational,1,
huawei.the australian,1,
huawei,1,GPE
broadband network,1,
security risk.the government,1,
data centres,2,
uyghur australian,1,
nation diplomats,1,
china,4,GPE
security reasons,1,
urgent application,1,
tribunal,1,
aat,3,ORG
australian,6,NORP
aat,3,ORG
christmas.the,1,
australian,6,NORP
february,1,DATE
australian,6,NORP
uyghur,2,ORG
august,2,DATE
australia,3,GPE
family.the man ,1,
only contact,1,
young son,1,
wechat,1,ORG
visa application,1,
chinese officials,1,
han,1,
chinese family,1,
one.the department,1,
dfat,2,ORG
consular assistance,1,
australian,6,NORP
china,4,GPE
privacy obligations.australia,1,
vast network,1,
re-education camps,1,
chinese government,1,ORG
western province,1,
xinjiang,2,GPE
australia,3,GPE
muslims,1,NORP
dfat,2,ORG
senate estimates committee,1,
australian,6,NORP
chinese camps,1,
uyghur,2,ORG
australian,6,NORP
china,4,GPE
xinjiang,2,GPE
coalition,1,ORG
aat,3,ORG
october,1,DATE
urumqi,1,PERSON
religious ceremony,1,
august,2,DATE
man sister,1,
australia,3,GPE
china,4,GPE
travel documents,1,
confiscated.his wife,1,
re-education camp,1,
australian,4,NORP
early trade,1,
foreign markets,1,
earnings season,1,
us-china,1,
trade war.however,1,
china,4,GPE
foreign firms,1,
trade war,1,
us firms,1,
us government,1,ORG
own interests,1,
chinese commerce ministry spokesman,1,
gao feng,1,PERSON
've learnt,1,
sides [,1,
china,4,GPE
beijing,1,GPE
trump,1,ORG
cent tariffs,1,
us200,1,
chinese goods.it,1,
us tariffs.china,1,
us130,1,
america,1,GPE
year.in order,1,
china,4,GPE
us businesses,1,
china,4,GPE
australian,4,NORP
sharp sell-off,1,
us cents.yesterday,1,
us cents,1,
china-us,1,
trade dynamics,1,
anz,1,ORG
foreign exchange strategist,1,
giulia specchia,1,PERSON
defensive,1,
australian,4,NORP
clear policies,1,
local currency,1,
british pence,1,
euro,1,
japanese yen,1,
intra‑day strength,1,
australian,4,NORP
equity markets,1,
base metal prices,1,
global credit,1,
commonwealth,1,
bank ,1,
chief currency strategist,1,
richard grace,1,PERSON
said.wall street ,1,
nasdaq,1,ORG
fresh record,1,
big-name technology stocks.this,1,
facebook,1,PERSON
amazon,1,ORG
record highs —,1,
microsoft,1,ORG
google,1,ORG
dow jones,1,ORG
centre stage,1,
local time,1,
wall,1,
street banks,1,
jpmorgan chase,1,ORG
companies overall,1,
post second-quarter profit growth,1,
thomson reuters,1,ORG
labour market conditions,1,
july,1,DATE
weekly jobless claims,1,
week.jobless claims,1,
us labor department figures.the headline consumer price index,1,
june,1,DATE
steady build-up,1,
inflation pressure,1,
federal reserve,1,
gradual us interest rate hikes,1,
australian,1,NORP
two-month high,1,
federal reserve,1,
interest rates,1,
us cents,2,
us cents,2,
aedt,1,
.the dollar,1,
euro cents,1,
british pence.meanwhile,1,
local share market,1,
asx,1,ORG
early gain,1,
fed,8,ORG
cent range,1,
dovish tone,1,
gradual increases,1,
fed,8,ORG
future adjustments,1,
target range,1,
central bank,2,
borrowing costs,1,
economic outlook,1,
fed,8,ORG
jerome powell,1,PERSON
rate hikes,1,
right thing,1,
fed,8,ORG
financial developments,1,
mr powell,1,PERSON
central bank,2,
us4.1,1,
trillion balance sheet,1,
fed,8,ORG
position,1,
maximum flexibility,1,
recent weeks,1,DATE
financial market volatility,1,
global economic slowdown,1,
partial us government shutdown,1,
fed,8,ORG
mohamed el-erian,1,PERSON
economic adviser,1,
allianz,1,ORG
california.market,1,
future rates,1,
one-in-four chance,1,
year.wall street,1,
fed,8,ORG
dow jones,1,ORG
"25,015.the benchmark s",1,
nasdaq,1,ORG
high-level us,1,
chinese officials,1,
washington,1,GPE
us386.74,1,MONEY
us market.the world ,1,
aeroplane manufacturer,1,
full-year profit,1,
cash flow,1,
air travel,1,
production.apple stock,1,
us165.25,1,
release,1,
december-quarter,1,DATE
iphone sales,1,
china,2,GPE
revenue —,1,
apple,2,ORG
tom plumb,1,PERSON
chief investment officer,1,
plumb,1,ORG
apple,2,ORG
fed,8,ORG
comments,1,
wall,1,
street reverse,1,
days —,1,
profit warnings,1,
us bellwethers,1,
caterpillar,1,ORG
nvida,1,ORG
china,2,GPE
economic slowdown.abc/reuters,1,
case scenario,1,
global trade war,1,
australia,6,GPE
exchange rate,1,
nation economy,1,
unemployment rate,1,
cent.those findings,1,
internal report,1,
reserve bank,2,
march,1,DATE
information request,1,
bloomberg.the,1,
trump,1,ORG
australia,6,GPE
aluminium tariffs.in,1,
long term,1,
reserve bank,2,
official cash rate,1,
percentage points,1,
australian,2,NORP
us cents,1,
america,1,GPE
fourth-largest investment bank,1,
lehmann,1,
global financial crisis,1,
australia,6,GPE
central bankers,1,
normal circumstances,1,
global economy,1,
risk aversion,1,
commodity prices,1,
